userId,movieId,rating,timestamp,title
164,1527,3.0,999708293,"Fifth Element, The (1997)"
164,1573,3.0,999708325,Face/Off (1997)
164,1580,5.0,999708390,Men in Black (a.k.a. MIB) (1997)
164,1587,3.0,999708350,Conan the Barbarian (1982)
164,1923,3.0,999707976,There's Something About Mary (1998)
164,2053,3.0,999708009,"Honey, I Blew Up the Kid (1992)"
164,2115,4.0,999708378,Indiana Jones and the Temple of Doom (1984)
164,2167,3.0,999708337,Blade (1998)
164,2640,4.0,999708378,Superman (1978)
164,2916,3.0,999708390,Total Recall (1990)
164,3527,5.0,999708257,Predator (1987)
164,3578,5.0,999708257,Gladiator (2000)
164,3639,5.0,999708378,"Man with the Golden Gun, The (1974)"
164,3654,5.0,999708174,"Guns of Navarone, The (1961)"
164,3793,3.0,999708009,X-Men (2000)
164,3996,4.0,999708085,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)"
164,4023,3.0,999708085,"Family Man, The (2000)"
165,110,4.0,1046741213,Braveheart (1995)
165,249,4.0,1046741234,Immortal Beloved (1994)
165,368,4.0,1046742038,Maverick (1994)
165,377,4.0,1046741949,Speed (1994)
165,441,3.0,1046741288,Dazed and Confused (1993)
165,480,4.0,1046741972,Jurassic Park (1993)
165,592,4.0,1046741972,Batman (1989)
165,858,3.0,1046741758,"Godfather, The (1972)"
165,908,4.0,1046741248,North by Northwest (1959)
165,1127,4.0,1046741949,"Abyss, The (1989)"
165,1196,4.0,1046741873,Star Wars: Episode V - The Empire Strikes Back (1980)
165,1197,5.0,1046741873,"Princess Bride, The (1987)"
165,1198,5.0,1046741758,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
165,1210,3.0,1046741234,Star Wars: Episode VI - Return of the Jedi (1983)
165,1221,3.0,1046741758,"Godfather: Part II, The (1974)"
165,1291,5.0,1046741888,Indiana Jones and the Last Crusade (1989)
165,1304,3.0,1046741758,Butch Cassidy and the Sundance Kid (1969)
165,1573,3.0,1046741213,Face/Off (1997)
165,2019,4.0,1046741833,Seven Samurai (Shichinin no samurai) (1954)
165,2028,3.0,1046741758,Saving Private Ryan (1998)
165,2194,4.0,1046741930,"Untouchables, The (1987)"
165,2353,4.0,1046742038,Enemy of the State (1998)
165,2422,2.0,1046741288,"Karate Kid, Part III, The (1989)"
165,2571,4.0,1046741873,"Matrix, The (1999)"
165,2617,3.0,1046741288,"Mummy, The (1999)"
165,2692,3.0,1046741833,Run Lola Run (Lola rennt) (1998)
165,3256,4.0,1046742010,Patriot Games (1992)
165,3409,3.0,1046741234,Final Destination (2000)
165,3624,3.0,1046742010,Shanghai Noon (2000)
165,3996,4.0,1046741833,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)"
165,4085,4.0,1046741972,Beverly Hills Cop (1984)
165,4351,3.0,1046741288,Point Break (1991)
165,4963,5.0,1046741972,Ocean's Eleven (2001)
165,5066,3.0,1046741248,"Walk to Remember, A (2002)"
165,5218,4.0,1046741394,Ice Age (2002)
165,5299,3.0,1046741356,My Big Fat Greek Wedding (2002)
165,5377,4.0,1046741356,About a Boy (2002)
165,5418,4.0,1046741356,"Bourne Identity, The (2002)"
165,5444,4.0,1046741372,Lilo & Stitch (2002)
165,5445,4.0,1046741616,Minority Report (2002)
165,5464,3.0,1046741356,Road to Perdition (2002)
165,5481,3.0,1046741422,Austin Powers in Goldmember (2002)
165,5502,4.0,1046741616,Signs (2002)
165,5505,3.0,1046741616,"Good Girl, The (2002)"
165,5528,3.0,1046741616,One Hour Photo (2002)
165,5577,3.0,1046741372,Igby Goes Down (2002)
165,5620,3.0,1046741655,Sweet Home Alabama (2002)
165,5872,3.0,1046742010,Die Another Day (2002)
165,5881,3.0,1046741509,Solaris (2002)
165,5902,4.0,1046741509,Adaptation (2002)
165,5945,3.0,1046741509,About Schmidt (2002)
165,5952,5.0,1046741479,"Lord of the Rings: The Two Towers, The (2002)"
165,5954,3.0,1046741479,25th Hour (2002)
165,5956,3.0,1046741521,Gangs of New York (2002)
165,5989,4.0,1046741479,Catch Me If You Can (2002)
165,5991,4.0,1046741509,Chicago (2002)
165,6188,4.0,1046741544,Old School (2003)
166,1,5.0,1189980529,Toy Story (1995)
166,6,3.5,1190828796,Heat (1995)
166,10,4.5,1190827465,GoldenEye (1995)
166,17,4.0,1190828781,Sense and Sensibility (1995)
166,32,4.0,1189038252,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
166,47,4.0,1188774624,Seven (a.k.a. Se7en) (1995)
166,50,5.0,1188774404,"Usual Suspects, The (1995)"
166,153,2.5,1189037942,Batman Forever (1995)
166,260,4.5,1188926253,Star Wars: Episode IV - A New Hope (1977)
166,293,4.5,1188774465,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
166,296,4.5,1188774591,Pulp Fiction (1994)
166,318,4.5,1188774402,"Shawshank Redemption, The (1994)"
166,349,3.5,1190828503,Clear and Present Danger (1994)
166,353,4.0,1189037866,"Crow, The (1994)"
166,356,4.0,1190828745,Forrest Gump (1994)
166,367,3.5,1189037900,"Mask, The (1994)"
166,377,3.0,1190827458,Speed (1994)
166,434,2.0,1190828692,Cliffhanger (1993)
166,457,3.5,1190828706,"Fugitive, The (1993)"
166,520,3.5,1188773623,Robin Hood: Men in Tights (1993)
166,527,4.5,1188926239,Schindler's List (1993)
166,588,5.0,1190827475,Aladdin (1992)
166,592,3.5,1189037864,Batman (1989)
166,593,4.0,1188774626,"Silence of the Lambs, The (1991)"
166,597,3.5,1190828637,Pretty Woman (1990)
166,608,4.5,1189038623,Fargo (1996)
166,648,3.0,1190828622,Mission: Impossible (1996)
166,778,4.0,1189038614,Trainspotting (1996)
166,839,3.0,1189037948,"Crow: City of Angels, The (1996)"
166,858,4.5,1188921618,"Godfather, The (1972)"
166,904,3.5,1188921640,Rear Window (1954)
166,923,4.5,1189038377,Citizen Kane (1941)
166,1036,4.0,1190828734,Die Hard (1988)
166,1089,4.0,1188774622,Reservoir Dogs (1992)
166,1097,4.0,1190828509,E.T. the Extra-Terrestrial (1982)
166,1193,4.0,1188926309,One Flew Over the Cuckoo's Nest (1975)
166,1196,4.5,1188924422,Star Wars: Episode V - The Empire Strikes Back (1980)
166,1197,4.5,1189038549,"Princess Bride, The (1987)"
166,1198,4.5,1188926513,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
166,1206,4.0,1189038528,"Clockwork Orange, A (1971)"
166,1210,5.0,1188926273,Star Wars: Episode VI - Return of the Jedi (1983)
166,1214,4.0,1189038370,Alien (1979)
166,1221,4.5,1188921623,"Godfather: Part II, The (1974)"
166,1222,3.5,1188921668,Full Metal Jacket (1987)
166,1225,4.5,1189038516,Amadeus (1984)
166,1234,4.0,1188773625,"Sting, The (1973)"
166,1240,3.0,1190828696,"Terminator, The (1984)"
166,1245,4.5,1188924970,Miller's Crossing (1990)
166,1247,4.0,1189038282,"Graduate, The (1967)"
166,1249,4.5,1188774654,"Femme Nikita, La (Nikita) (1990)"
166,1258,4.0,1189038553,"Shining, The (1980)"
166,1263,3.0,1188774095,"Deer Hunter, The (1978)"
166,1265,4.0,1190828662,Groundhog Day (1993)
166,1276,4.5,1189038714,Cool Hand Luke (1967)
166,1291,4.5,1189038506,Indiana Jones and the Last Crusade (1989)
166,1377,3.5,1189037883,Batman Returns (1992)
166,1466,4.0,1188924940,Donnie Brasco (1997)
166,1500,5.0,1188774658,Grosse Pointe Blank (1997)
166,1517,3.5,1190828732,Austin Powers: International Man of Mystery (1997)
166,1562,2.5,1189037973,Batman & Robin (1997)
166,1580,4.0,1189038002,Men in Black (a.k.a. MIB) (1997)
166,1584,3.5,1190828751,Contact (1997)
166,1617,4.5,1188774620,L.A. Confidential (1997)
166,1682,5.0,1189038119,"Truman Show, The (1998)"
166,1704,4.5,1190828708,Good Will Hunting (1997)
166,1721,3.0,1190828666,Titanic (1997)
166,1784,3.5,1188774078,As Good as It Gets (1997)
166,1961,4.0,1190827471,Rain Man (1988)
166,1968,2.5,1190828700,"Breakfast Club, The (1985)"
166,2028,4.5,1189038178,Saving Private Ryan (1998)
166,2115,4.0,1190828670,Indiana Jones and the Temple of Doom (1984)
166,2167,4.0,1189037884,Blade (1998)
166,2324,4.5,1189038292,Life Is Beautiful (La Vita è bella) (1997)
166,2329,5.0,1188773610,American History X (1998)
166,2353,4.0,1188773619,Enemy of the State (1998)
166,2396,3.5,1189980535,Shakespeare in Love (1998)
166,2542,3.5,1189038293,"Lock, Stock & Two Smoking Barrels (1998)"
166,2571,4.0,1188774339,"Matrix, The (1999)"
166,2628,3.5,1188926268,Star Wars: Episode I - The Phantom Menace (1999)
166,2710,2.5,1190828620,"Blair Witch Project, The (1999)"
166,2716,3.5,1190828633,Ghostbusters (a.k.a. Ghost Busters) (1984)
166,2762,4.0,1189038270,"Sixth Sense, The (1999)"
166,2858,4.0,1188774585,American Beauty (1999)
166,2918,3.5,1190828624,Ferris Bueller's Day Off (1986)
166,2947,4.0,1189038129,Goldfinger (1964)
166,2951,4.5,1190682655,"Fistful of Dollars, A (Per un pugno di dollari) (1964)"
166,2959,4.5,1188774339,Fight Club (1999)
166,2987,3.5,1190828791,Who Framed Roger Rabbit? (1988)
166,2997,4.5,1189038196,Being John Malkovich (1999)
166,3000,5.0,1189038604,Princess Mononoke (Mononoke-hime) (1997)
166,3052,3.5,1188773616,Dogma (1999)
166,3114,4.5,1189038117,Toy Story 2 (1999)
166,3147,4.0,1190828738,"Green Mile, The (1999)"
166,3160,4.0,1188774033,Magnolia (1999)
166,3213,4.5,1189037992,Batman: Mask of the Phantasm (1993)
166,3438,3.5,1189038031,Teenage Mutant Ninja Turtles (1990)
166,3439,3.5,1189038044,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)
166,3440,3.0,1189038046,Teenage Mutant Ninja Turtles III (1993)
166,3468,4.5,1189038731,"Hustler, The (1961)"
166,3481,4.0,1188774117,High Fidelity (2000)
166,3578,3.5,1190827473,Gladiator (2000)
166,3623,3.5,1190827467,Mission: Impossible II (2000)
166,3681,4.0,1190826717,For a Few Dollars More (Per qualche dollaro in più) (1965)
166,3793,3.5,1189037862,X-Men (2000)
166,3897,3.5,1190827460,Almost Famous (2000)
166,3949,4.0,1188921662,Requiem for a Dream (2000)
166,4011,4.5,1189038425,Snatch (2000)
166,4022,4.0,1190828522,Cast Away (2000)
166,4027,4.5,1190828513,"O Brother, Where Art Thou? (2000)"
166,4226,5.0,1188774408,Memento (2000)
166,4306,4.5,1189980543,Shrek (2001)
166,4865,4.0,1189037876,From Hell (2001)
166,4878,4.0,1188774610,Donnie Darko (2001)
166,4886,4.0,1189980526,"Monsters, Inc. (2001)"
166,4963,4.5,1190827463,Ocean's Eleven (2001)
166,4973,5.0,1188774462,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"
166,4993,3.5,1188774575,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
166,5219,4.0,1190826770,Resident Evil (2002)
166,5254,3.5,1189037889,Blade II (2002)
166,5349,4.5,1189037860,Spider-Man (2002)
166,5378,3.0,1188926266,Star Wars: Episode II - Attack of the Clones (2002)
166,5418,4.5,1190827456,"Bourne Identity, The (2002)"
166,5445,4.0,1189980538,Minority Report (2002)
166,5464,4.0,1189037853,Road to Perdition (2002)
166,5618,4.5,1188774593,Spirited Away (Sen to Chihiro no kamikakushi) (2001)
166,5673,4.5,1188774055,Punch-Drunk Love (2002)
166,5690,5.0,1188774618,Grave of the Fireflies (Hotaru no haka) (1988)
166,5952,4.5,1188774589,"Lord of the Rings: The Two Towers, The (2002)"
166,5989,4.0,1190828617,Catch Me If You Can (2002)
166,6157,2.5,1189037950,Daredevil (2003)
166,6333,4.5,1189037850,X2: X-Men United (2003)
166,6377,4.5,1190828655,Finding Nemo (2003)
166,6378,3.5,1190828793,"Italian Job, The (2003)"
166,6502,4.5,1188774299,28 Days Later (2002)
166,6534,3.0,1189037954,Hulk (2003)
166,6711,5.0,1189980536,Lost in Translation (2003)
166,6874,4.5,1189980540,Kill Bill: Vol. 1 (2003)
166,6942,4.5,1188925104,Love Actually (2003)
166,7090,4.5,1188774267,Hero (Ying xiong) (2002)
166,7143,4.5,1190828657,"Last Samurai, The (2003)"
166,7153,5.0,1188774339,"Lord of the Rings: The Return of the King, The (2003)"
166,7361,5.0,1188774024,Eternal Sunshine of the Spotless Mind (2004)
166,7373,4.0,1189037897,Hellboy (2004)
166,7438,4.5,1190828627,Kill Bill: Vol. 2 (2004)
166,8360,4.0,1190828512,Shrek 2 (2004)
166,8464,3.5,1190828785,Super Size Me (2004)
166,8636,5.0,1189037855,Spider-Man 2 (2004)
166,8665,5.0,1190828516,"Bourne Supremacy, The (2004)"
166,8784,5.0,1190828746,Garden State (2004)
166,8798,5.0,1188774246,Collateral (2004)
166,8950,4.0,1189038295,The Machinist (2004)
166,8961,4.5,1188774344,"Incredibles, The (2004)"
166,26662,5.0,1189038287,Kiki's Delivery Service (Majo no takkyûbin) (1989)
166,30749,4.0,1188774441,Hotel Rwanda (2004)
166,31696,4.0,1189037892,Constantine (2005)
166,32587,5.0,1189037833,Sin City (2005)
166,33166,5.0,1188774239,Crash (2004)
166,33493,4.0,1188926260,Star Wars: Episode III - Revenge of the Sith (2005)
166,33794,5.0,1188774085,Batman Begins (2005)
166,34150,3.5,1189037895,Fantastic Four (2005)
166,34162,4.0,1188774065,Wedding Crashers (2005)
166,35836,4.0,1190828778,"40-Year-Old Virgin, The (2005)"
166,37733,4.5,1189037770,"History of Violence, A (2005)"
166,39292,4.0,1189038217,"Good Night, and Good Luck. (2005)"
166,41569,3.5,1190828749,King Kong (2005)
166,44191,4.5,1189037835,V for Vendetta (2006)
166,45499,4.5,1189037941,X-Men: The Last Stand (2006)
166,46530,5.0,1189037932,Superman Returns (2006)
166,46578,4.0,1189038698,Little Miss Sunshine (2006)
166,46976,4.5,1188774629,Stranger than Fiction (2006)
166,48394,3.0,1188774105,"Pan's Labyrinth (Laberinto del fauno, El) (2006)"
166,48516,5.0,1188774406,"Departed, The (2006)"
166,48774,4.5,1189038374,Children of Men (2006)
166,48780,2.5,1188774459,"Prestige, The (2006)"
166,49272,5.0,1188774291,Casino Royale (2006)
166,49530,4.0,1189038524,Blood Diamond (2006)
166,51086,3.0,1189037759,"Number 23, The (2007)"
166,51255,3.5,1189038769,Hot Fuzz (2007)
166,51662,4.0,1188773972,300 (2007)
166,51935,4.5,1188774042,Shooter (2007)
166,54001,4.5,1188774138,Harry Potter and the Order of the Phoenix (2007)
166,54272,4.0,1189980487,"Simpsons Movie, The (2007)"
166,54286,5.0,1188774329,"Bourne Ultimatum, The (2007)"
166,54997,4.5,1189980470,3:10 to Yuma (2007)
166,55232,3.5,1190826774,Resident Evil: Extinction (2007)
167,1,3.5,1154721923,Toy Story (1995)
167,39,2.0,1154723333,Clueless (1995)
167,69,2.5,1154719322,Friday (1995)
167,104,4.0,1154718729,Happy Gilmore (1996)
167,110,3.5,1154721971,Braveheart (1995)
167,150,4.0,1154722124,Apollo 13 (1995)
167,173,2.5,1154718768,Judge Dredd (1995)
167,180,4.0,1154721550,Mallrats (1995)
167,185,1.5,1154718963,"Net, The (1995)"
167,223,5.0,1154721696,Clerks (1994)
167,260,4.0,1154721952,Star Wars: Episode IV - A New Hope (1977)
167,296,3.0,1154723095,Pulp Fiction (1994)
167,318,5.0,1154722100,"Shawshank Redemption, The (1994)"
167,327,3.0,1154719306,Tank Girl (1995)
167,353,5.0,1154718746,"Crow, The (1994)"
167,356,3.0,1154721979,Forrest Gump (1994)
167,432,2.0,1154719066,City Slickers II: The Legend of Curly's Gold (1994)
167,442,1.5,1154719061,Demolition Man (1993)
167,480,3.5,1154722006,Jurassic Park (1993)
167,514,3.5,1154721640,"Ref, The (1994)"
167,539,3.0,1154722932,Sleepless in Seattle (1993)
167,541,3.5,1154723110,Blade Runner (1982)
167,551,3.0,1154718701,"Nightmare Before Christmas, The (1993)"
167,586,1.0,1154723360,Home Alone (1990)
167,588,3.0,1154721960,Aladdin (1992)
167,592,3.0,1154721571,Batman (1989)
167,593,2.5,1154723087,"Silence of the Lambs, The (1991)"
167,594,3.0,1154723252,Snow White and the Seven Dwarfs (1937)
167,595,3.5,1154723174,Beauty and the Beast (1991)
167,608,3.0,1154723159,Fargo (1996)
167,671,4.0,1154721897,Mystery Science Theater 3000: The Movie (1996)
167,720,4.0,1177516044,Wallace & Gromit: The Best of Aardman Animation (1996)
167,733,3.5,1154718955,"Rock, The (1996)"
167,745,5.0,1177516032,Wallace & Gromit: A Close Shave (1995)
167,750,2.0,1154718691,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
167,778,4.5,1154722276,Trainspotting (1996)
167,784,0.5,1154718778,"Cable Guy, The (1996)"
167,839,1.5,1154719285,"Crow: City of Angels, The (1996)"
167,924,1.0,1154723239,2001: A Space Odyssey (1968)
167,1021,2.5,1154722228,Angels in the Outfield (1994)
167,1073,4.5,1154721884,Willy Wonka & the Chocolate Factory (1971)
167,1080,3.5,1154718733,Monty Python's Life of Brian (1979)
167,1120,3.0,1154719045,"People vs. Larry Flynt, The (1996)"
167,1136,4.0,1154722973,Monty Python and the Holy Grail (1975)
167,1148,5.0,1154723076,Wallace & Gromit: The Wrong Trousers (1993)
167,1196,4.5,1154721847,Star Wars: Episode V - The Empire Strikes Back (1980)
167,1197,4.5,1154721881,"Princess Bride, The (1987)"
167,1198,4.0,1177516040,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
167,1200,1.5,1154722044,Aliens (1986)
167,1210,4.0,1154721662,Star Wars: Episode VI - Return of the Jedi (1983)
167,1214,2.0,1154723102,Alien (1979)
167,1215,5.0,1154721694,Army of Darkness (1993)
167,1220,4.5,1154718683,"Blues Brothers, The (1980)"
167,1234,3.5,1154723107,"Sting, The (1973)"
167,1257,3.0,1154721684,Better Off Dead... (1985)
167,1265,3.0,1154721985,Groundhog Day (1993)
167,1278,4.0,1154718813,Young Frankenstein (1974)
167,1291,4.5,1177515984,Indiana Jones and the Last Crusade (1989)
167,1307,3.0,1154723169,When Harry Met Sally... (1989)
167,1380,0.5,1154718782,Grease (1978)
167,1385,2.0,1154719268,Under Siege (1992)
167,1396,3.5,1154721626,Sneakers (1992)
167,1500,3.5,1154722979,Grosse Pointe Blank (1997)
167,1527,5.0,1154719029,"Fifth Element, The (1997)"
167,1580,3.5,1154721789,Men in Black (a.k.a. MIB) (1997)
167,1639,4.0,1154719025,Chasing Amy (1997)
167,1663,3.5,1154719249,Stripes (1981)
167,1682,3.0,1154719017,"Truman Show, The (1998)"
167,1732,4.0,1154723140,"Big Lebowski, The (1998)"
167,1748,4.5,1154723009,Dark City (1998)
167,1917,1.0,1154718679,Armageddon (1998)
167,1967,4.5,1154721690,Labyrinth (1986)
167,2028,3.5,1154722138,Saving Private Ryan (1998)
167,2054,3.0,1154718763,"Honey, I Shrunk the Kids (1989)"
167,2083,4.5,1154721879,"Muppet Christmas Carol, The (1992)"
167,2105,3.0,1154723262,Tron (1982)
167,2139,3.0,1154721825,"Secret of NIMH, The (1982)"
167,2140,4.0,1154721736,"Dark Crystal, The (1982)"
167,2174,3.0,1154718711,Beetlejuice (1988)
167,2231,4.5,1154719235,Rounders (1998)
167,2371,3.0,1154719218,Fletch (1985)
167,2413,4.0,1154721588,Clue (1985)
167,2420,3.0,1154723351,"Karate Kid, The (1984)"
167,2447,1.5,1154719205,Varsity Blues (1999)
167,2471,2.5,1154719196,Crocodile Dundee II (1988)
167,2502,5.0,1154722970,Office Space (1999)
167,2657,3.0,1154723337,"Rocky Horror Picture Show, The (1975)"
167,2710,1.0,1154718719,"Blair Witch Project, The (1999)"
167,2762,3.0,1154721918,"Sixth Sense, The (1999)"
167,2791,4.0,1154723124,Airplane! (1980)
167,2797,3.0,1154723286,Big (1988)
167,2858,3.0,1154722268,American Beauty (1999)
167,3052,5.0,1154723017,Dogma (1999)
167,3087,4.0,1154721654,Scrooged (1988)
167,3114,3.0,1154722066,Toy Story 2 (1999)
167,3175,3.5,1154722003,Galaxy Quest (1999)
167,3210,2.5,1154722287,Fast Times at Ridgemont High (1982)
167,3275,4.5,1154721556,"Boondock Saints, The (2000)"
167,3396,4.5,1154719157,"Muppet Movie, The (1979)"
167,3397,4.0,1154721866,"Great Muppet Caper, The (1981)"
167,3408,3.5,1154718990,Erin Brockovich (2000)
167,3421,3.0,1154723081,Animal House (1978)
167,3552,4.0,1154721726,Caddyshack (1980)
167,3671,3.5,1154721946,Blazing Saddles (1974)
167,3751,5.0,1154722027,Chicken Run (2000)
167,3793,5.0,1154721538,X-Men (2000)
167,4011,5.0,1154721700,Snatch (2000)
167,4016,4.0,1154721761,"Emperor's New Groove, The (2000)"
167,4022,3.0,1154722084,Cast Away (2000)
167,4306,4.5,1154721715,Shrek (2001)
167,4333,3.0,1154719393,Throw Momma from the Train (1987)
167,4351,3.0,1154719121,Point Break (1991)
167,4369,1.0,1154719118,"Fast and the Furious, The (2001)"
167,4447,0.5,1154719114,Legally Blonde (2001)
167,4489,3.5,1154721599,Coming to America (1988)
167,4623,3.0,1154721601,Major League (1989)
167,4878,3.0,1154718976,Donnie Darko (2001)
167,4886,4.5,1154721834,"Monsters, Inc. (2001)"
167,4896,4.5,1154721786,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)
167,4963,4.5,1154721622,Ocean's Eleven (2001)
167,4980,3.0,1154719107,Bill & Ted's Bogus Journey (1991)
167,4993,5.0,1154721752,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
167,5014,4.5,1154719384,I Am Sam (2001)
167,5103,3.0,1154721668,"Sandlot, The (1993)"
167,5218,4.0,1154721901,Ice Age (2002)
167,5349,4.0,1154721636,Spider-Man (2002)
167,5418,4.5,1154721766,"Bourne Identity, The (2002)"
167,5464,3.5,1154719103,Road to Perdition (2002)
167,5650,4.5,1154722538,Strange Brew (1983)
167,5816,4.5,1154721707,Harry Potter and the Chamber of Secrets (2002)
167,5952,4.5,1154721758,"Lord of the Rings: The Two Towers, The (2002)"
167,5991,3.5,1154723191,Chicago (2002)
167,6283,5.0,1154721982,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001)
167,6333,4.5,1154718969,X2: X-Men United (2003)
167,6377,3.5,1154721906,Finding Nemo (2003)
167,6539,4.5,1154721595,Pirates of the Caribbean: The Curse of the Black Pearl (2003)
167,6754,3.5,1154722359,Underworld (2003)
167,6773,3.0,1154719365,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)"
167,6857,4.0,1154721584,Ninja Scroll (Jûbei ninpûchô) (1995)
167,6863,2.0,1154721782,School of Rock (2003)
167,7147,4.5,1154723586,Big Fish (2003)
167,7153,4.5,1154718806,"Lord of the Rings: The Return of the King, The (2003)"
167,7247,2.5,1154722492,Chitty Chitty Bang Bang (1968)
167,8360,4.0,1154721836,Shrek 2 (2004)
167,8368,4.5,1154719092,Harry Potter and the Prisoner of Azkaban (2004)
167,8376,4.0,1154719089,Napoleon Dynamite (2004)
167,8636,4.0,1154721630,Spider-Man 2 (2004)
167,8665,3.5,1154721794,"Bourne Supremacy, The (2004)"
167,8874,4.5,1154721840,Shaun of the Dead (2004)
167,8961,4.5,1154721891,"Incredibles, The (2004)"
167,8984,0.5,1154719347,Ocean's Twelve (2004)
167,30793,2.5,1154719342,Charlie and the Chocolate Factory (2005)
167,31685,3.5,1154719339,Hitch (2005)
167,33493,2.0,1154721732,Star Wars: Episode III - Revenge of the Sith (2005)
167,33794,5.0,1154719082,Batman Begins (2005)
167,34405,5.0,1154721565,Serenity (2005)
167,35836,1.5,1154722262,"40-Year-Old Virgin, The (2005)"
167,36529,1.0,1154719336,Lord of War (2005)
167,38038,5.0,1154719331,Wallace & Gromit in The Curse of the Were-Rabbit (2005)
167,40815,4.5,1154721607,Harry Potter and the Goblet of Fire (2005)
167,41566,4.0,1154719328,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)"
167,42738,2.5,1154722362,Underworld: Evolution (2006)
167,44191,4.5,1154718915,V for Vendetta (2006)
167,45501,1.0,1154723676,"Break-Up, The (2006)"
167,45517,3.5,1154721561,Cars (2006)
167,45722,3.5,1154721497,Pirates of the Caribbean: Dead Man's Chest (2006)
168,111,4.5,1306801971,Taxi Driver (1976)
168,196,0.5,1306793344,Species (1995)
168,265,4.5,1306793369,Like Water for Chocolate (Como agua para chocolate) (1992)
168,296,4.5,1306802051,Pulp Fiction (1994)
168,342,4.0,1306793520,Muriel's Wedding (1994)
168,356,4.0,1306806571,Forrest Gump (1994)
168,543,2.0,1306793350,So I Married an Axe Murderer (1993)
168,596,4.5,1306793334,Pinocchio (1940)
168,608,5.0,1306801670,Fargo (1996)
168,745,4.5,1306802059,Wallace & Gromit: A Close Shave (1995)
168,750,5.0,1306801677,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
168,805,4.0,1306793450,"Time to Kill, A (1996)"
168,858,5.0,1306801724,"Godfather, The (1972)"
168,903,4.5,1306793315,Vertigo (1958)
168,908,5.0,1306802820,North by Northwest (1959)
168,912,4.5,1306802375,Casablanca (1942)
168,913,4.5,1306802817,"Maltese Falcon, The (1941)"
168,923,5.0,1306801900,Citizen Kane (1941)
168,953,4.5,1306793289,It's a Wonderful Life (1946)
168,1086,5.0,1306801729,Dial M for Murder (1954)
168,1089,5.0,1306802560,Reservoir Dogs (1992)
168,1148,4.5,1306801690,Wallace & Gromit: The Wrong Trousers (1993)
168,1172,5.0,1306801666,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
168,1193,4.5,1306801716,One Flew Over the Cuckoo's Nest (1975)
168,1201,5.0,1306801930,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
168,1203,5.0,1306801599,12 Angry Men (1957)
168,1207,5.0,1306801608,To Kill a Mockingbird (1962)
168,1208,5.0,1306801984,Apocalypse Now (1979)
168,1209,4.5,1306802855,Once Upon a Time in the West (C'era una volta il West) (1968)
168,1212,5.0,1306802055,"Third Man, The (1949)"
168,1213,5.0,1306802015,Goodfellas (1990)
168,1219,4.0,1306801603,Psycho (1960)
168,1221,5.0,1306801827,"Godfather: Part II, The (1974)"
168,1222,4.5,1306802554,Full Metal Jacket (1987)
168,1225,4.5,1306801804,Amadeus (1984)
168,1233,4.5,1306801988,"Boot, Das (Boat, The) (1981)"
168,1244,4.5,1306802199,Manhattan (1979)
168,1247,5.0,1306802167,"Graduate, The (1967)"
168,1248,5.0,1306802369,Touch of Evil (1958)
168,1252,5.0,1306801889,Chinatown (1974)
168,1262,4.5,1306802582,"Great Escape, The (1963)"
168,1263,5.0,1306801999,"Deer Hunter, The (1978)"
168,1269,4.5,1306801673,Arsenic and Old Lace (1944)
168,1276,4.5,1306802427,Cool Hand Luke (1967)
168,1302,4.0,1306793396,Field of Dreams (1989)
168,1304,4.5,1306802184,Butch Cassidy and the Sundance Kid (1969)
168,1375,2.0,1306793541,Star Trek III: The Search for Spock (1984)
168,1376,2.0,1306793293,Star Trek IV: The Voyage Home (1986)
168,1617,4.5,1306802586,L.A. Confidential (1997)
168,1729,4.5,1306793536,Jackie Brown (1997)
168,1927,4.5,1306802074,All Quiet on the Western Front (1930)
168,1950,5.0,1306801791,In the Heat of the Night (1967)
168,2019,4.5,1306801959,Seven Samurai (Shichinin no samurai) (1954)
168,2076,4.5,1306806642,Blue Velvet (1986)
168,2657,4.5,1306793285,"Rocky Horror Picture Show, The (1975)"
168,2858,5.0,1306801883,American Beauty (1999)
168,2890,4.5,1306793383,Three Kings (1999)
168,2997,4.5,1306802080,Being John Malkovich (1999)
168,3030,5.0,1306802137,Yojimbo (1961)
